"","track_title","lyric","line","track_uri"
"312","The Bends","I wanna live, breathe",37,"3aDUSpF3LexOr1lFKvPV2h"
"313","The Bends","I wanna be a part of the human race",38,"3aDUSpF3LexOr1lFKvPV2h"
"314","The Bends","I wanna live, breathe",39,"3aDUSpF3LexOr1lFKvPV2h"
"315","The Bends","I wanna be a part of the human race",40,"3aDUSpF3LexOr1lFKvPV2h"
"316","The Bends","Race, race, race",41,"3aDUSpF3LexOr1lFKvPV2h"
"317","The Bends","Where do we go from here?",42,"3aDUSpF3LexOr1lFKvPV2h"
"318","The Bends","The words are coming out all weird",43,"3aDUSpF3LexOr1lFKvPV2h"
"319","The Bends","Where are you now",44,"3aDUSpF3LexOr1lFKvPV2h"
"320","The Bends","When I need you?",45,"3aDUSpF3LexOr1lFKvPV2h"
"321","High and Dry","Two jumps in a week, I bet you",1,"5jafMI8FLibnjkYTZ33m0c"
"322","High and Dry","Think that's pretty clever, don't you, boy",2,"5jafMI8FLibnjkYTZ33m0c"
"323","High and Dry","Flying on your motorcycle",3,"5jafMI8FLibnjkYTZ33m0c"
"324","High and Dry","Watching all the ground beneath you drop",4,"5jafMI8FLibnjkYTZ33m0c"
"325","High and Dry","You'd kill yourself for recognition",5,"5jafMI8FLibnjkYTZ33m0c"
"326","High and Dry","Kill yourself to never, ever stop",6,"5jafMI8FLibnjkYTZ33m0c"
"327","High and Dry","You broke another mirror",7,"5jafMI8FLibnjkYTZ33m0c"
"328","High and Dry","You're turning into something you are not",8,"5jafMI8FLibnjkYTZ33m0c"
"329","High and Dry","Don't leave me high",9,"5jafMI8FLibnjkYTZ33m0c"
"330","High and Dry","Don't leave me dry",10,"5jafMI8FLibnjkYTZ33m0c"
"331","High and Dry","Don't leave me high",11,"5jafMI8FLibnjkYTZ33m0c"
"332","High and Dry","Don't leave me dry",12,"5jafMI8FLibnjkYTZ33m0c"
"333","High and Dry","Drying up in conversation",13,"5jafMI8FLibnjkYTZ33m0c"
"334","High and Dry","You will be the one who cannot talk",14,"5jafMI8FLibnjkYTZ33m0c"
"335","High and Dry","All your insides fall to pieces",15,"5jafMI8FLibnjkYTZ33m0c"
"336","High and Dry","You just sit there wishing you could still make love",16,"5jafMI8FLibnjkYTZ33m0c"
"337","High and Dry","They're the ones who'll hate you",17,"5jafMI8FLibnjkYTZ33m0c"
"338","High and Dry","When you think you've got the world all sussed out",18,"5jafMI8FLibnjkYTZ33m0c"
"339","High and Dry","They're the ones who'll spit at you",19,"5jafMI8FLibnjkYTZ33m0c"
"340","High and Dry","You will be the one screaming out",20,"5jafMI8FLibnjkYTZ33m0c"
"341","High and Dry","Don't leave me high",21,"5jafMI8FLibnjkYTZ33m0c"
"342","High and Dry","Don't leave me dry",22,"5jafMI8FLibnjkYTZ33m0c"
"343","High and Dry","Don't leave me high",23,"5jafMI8FLibnjkYTZ33m0c"
"344","High and Dry","Don't leave me dry",24,"5jafMI8FLibnjkYTZ33m0c"
"345","High and Dry","Oh, it's the best thing that you've ever had",25,"5jafMI8FLibnjkYTZ33m0c"
"346","High and Dry","The best thing that you've ever, ever had",26,"5jafMI8FLibnjkYTZ33m0c"
"347","High and Dry","It's the best thing that you've ever had",27,"5jafMI8FLibnjkYTZ33m0c"
"348","High and Dry","The best thing you've had has gone away",28,"5jafMI8FLibnjkYTZ33m0c"
"349","High and Dry","So don't leave me high",29,"5jafMI8FLibnjkYTZ33m0c"
"350","High and Dry","Don't leave me dry",30,"5jafMI8FLibnjkYTZ33m0c"
"351","High and Dry","Don't leave me high",31,"5jafMI8FLibnjkYTZ33m0c"
"352","High and Dry","Don't leave me dry",32,"5jafMI8FLibnjkYTZ33m0c"
"353","High and Dry","Don't leave me high",33,"5jafMI8FLibnjkYTZ33m0c"
"354","High and Dry","Don't leave me high",34,"5jafMI8FLibnjkYTZ33m0c"
"355","High and Dry","Don't leave me dry",35,"5jafMI8FLibnjkYTZ33m0c"
"356","Fake Plastic Trees","The green plastic watering can",1,"045sp2JToyTaaKyXkGejPy"
"357","Fake Plastic Trees","For a fake Chinese rubber plant",2,"045sp2JToyTaaKyXkGejPy"
"358","Fake Plastic Trees","In a fake plastic earth",3,"045sp2JToyTaaKyXkGejPy"
"359","Fake Plastic Trees","That she bought from a rubber man",4,"045sp2JToyTaaKyXkGejPy"
"360","Fake Plastic Trees","In a town full of rubber plans",5,"045sp2JToyTaaKyXkGejPy"
"361","Fake Plastic Trees","To get rid of itself",6,"045sp2JToyTaaKyXkGejPy"
"362","Fake Plastic Trees","It wears her out",7,"045sp2JToyTaaKyXkGejPy"
"363","Fake Plastic Trees","It wears her out",8,"045sp2JToyTaaKyXkGejPy"
"364","Fake Plastic Trees","It wears her out",9,"045sp2JToyTaaKyXkGejPy"
"365","Fake Plastic Trees","It wears her out",10,"045sp2JToyTaaKyXkGejPy"
"366","Fake Plastic Trees","She lives with a broken man",11,"045sp2JToyTaaKyXkGejPy"
"367","Fake Plastic Trees","A cracked polystyrene man",12,"045sp2JToyTaaKyXkGejPy"
"368","Fake Plastic Trees","Who just crumbles and burns",13,"045sp2JToyTaaKyXkGejPy"
"369","Fake Plastic Trees","He used to do surgery",14,"045sp2JToyTaaKyXkGejPy"
"370","Fake Plastic Trees","For girls in the 80s",15,"045sp2JToyTaaKyXkGejPy"
"371","Fake Plastic Trees","But gravity always wins",16,"045sp2JToyTaaKyXkGejPy"
"372","Fake Plastic Trees","And it wears him out",17,"045sp2JToyTaaKyXkGejPy"
"373","Fake Plastic Trees","It wears him out",18,"045sp2JToyTaaKyXkGejPy"
"374","Fake Plastic Trees","It wears him out",19,"045sp2JToyTaaKyXkGejPy"
"375","Fake Plastic Trees","It wears him out",20,"045sp2JToyTaaKyXkGejPy"
"376","Fake Plastic Trees","She looks like the real thing",21,"045sp2JToyTaaKyXkGejPy"
"377","Fake Plastic Trees","She tastes like the real thing",22,"045sp2JToyTaaKyXkGejPy"
"378","Fake Plastic Trees","My fake plastic love",23,"045sp2JToyTaaKyXkGejPy"
"379","Fake Plastic Trees","But I can't help the feeling",24,"045sp2JToyTaaKyXkGejPy"
"380","Fake Plastic Trees","I could blow through the ceiling",25,"045sp2JToyTaaKyXkGejPy"
"381","Fake Plastic Trees","If I just turn and run",26,"045sp2JToyTaaKyXkGejPy"
"382","Fake Plastic Trees","And it wears me out",27,"045sp2JToyTaaKyXkGejPy"
"383","Fake Plastic Trees","It wears me out",28,"045sp2JToyTaaKyXkGejPy"
"384","Fake Plastic Trees","It wears me out",29,"045sp2JToyTaaKyXkGejPy"
"385","Fake Plastic Trees","It wears me out",30,"045sp2JToyTaaKyXkGejPy"
"386","Fake Plastic Trees","And if I could be who you wanted",31,"045sp2JToyTaaKyXkGejPy"
"387","Fake Plastic Trees","If I could be who you wanted",32,"045sp2JToyTaaKyXkGejPy"
"388","Fake Plastic Trees","All the time",33,"045sp2JToyTaaKyXkGejPy"
"389","Fake Plastic Trees","All the time",34,"045sp2JToyTaaKyXkGejPy"
"390","Bones","I don't want to be crippled and cracked",1,"0OT4Rhd9cw1yajN9ZxL6qL"
"391","Bones","Shoulders, wrists, knees, and back",2,"0OT4Rhd9cw1yajN9ZxL6qL"
"392","Bones","Ground to dust and ash",3,"0OT4Rhd9cw1yajN9ZxL6qL"
"393","Bones","Crawling on all fours",4,"0OT4Rhd9cw1yajN9ZxL6qL"
"394","Bones","When you've got to feel it in your bones",5,"0OT4Rhd9cw1yajN9ZxL6qL"
"395","Bones","When you've got to feel it in your bones",6,"0OT4Rhd9cw1yajN9ZxL6qL"
"396","Bones","Now I can't climb the stairs",7,"0OT4Rhd9cw1yajN9ZxL6qL"
"397","Bones","Pieces missing everywhere",8,"0OT4Rhd9cw1yajN9ZxL6qL"
"398","Bones","Prozac, painkillers",9,"0OT4Rhd9cw1yajN9ZxL6qL"
"399","Bones","When you've got to feel it in your bones",10,"0OT4Rhd9cw1yajN9ZxL6qL"
"400","Bones","When you've got to feel it in your bones",11,"0OT4Rhd9cw1yajN9ZxL6qL"
"401","Bones","And I used to fly like Peter Pan",12,"0OT4Rhd9cw1yajN9ZxL6qL"
"402","Bones","All the children flew when I touched their hands",13,"0OT4Rhd9cw1yajN9ZxL6qL"
"403","Bones","Listen, you've got to feel it in your bones",14,"0OT4Rhd9cw1yajN9ZxL6qL"
"404","Bones","Listen, you've got to feel it in your bones",15,"0OT4Rhd9cw1yajN9ZxL6qL"
"405","(Nice Dream)","They love me like I was a brother",1,"4QbQ55kHcRNho6XLaPctT1"
"406","(Nice Dream)","They protect me, listen to me",2,"4QbQ55kHcRNho6XLaPctT1"
"407","(Nice Dream)","They dug me my very own garden",3,"4QbQ55kHcRNho6XLaPctT1"
"408","(Nice Dream)","Gave me sunshine, made me happy",4,"4QbQ55kHcRNho6XLaPctT1"
"409","(Nice Dream)","Nice dream",5,"4QbQ55kHcRNho6XLaPctT1"
"410","(Nice Dream)","Nice dream",6,"4QbQ55kHcRNho6XLaPctT1"
"411","(Nice Dream)","Nice dream",7,"4QbQ55kHcRNho6XLaPctT1"
"412","(Nice Dream)","I call up my friend, the good angel",8,"4QbQ55kHcRNho6XLaPctT1"
"413","(Nice Dream)","But she's out with her answerphone",9,"4QbQ55kHcRNho6XLaPctT1"
"414","(Nice Dream)","She said that she'd love to come help, but",10,"4QbQ55kHcRNho6XLaPctT1"
"415","(Nice Dream)","The sea would electrocute us all",11,"4QbQ55kHcRNho6XLaPctT1"
"416","(Nice Dream)","Nice dream",12,"4QbQ55kHcRNho6XLaPctT1"
"417","(Nice Dream)","Nice dream",13,"4QbQ55kHcRNho6XLaPctT1"
"418","(Nice Dream)","Nice dream",14,"4QbQ55kHcRNho6XLaPctT1"
"419","(Nice Dream)","Nice dream",15,"4QbQ55kHcRNho6XLaPctT1"
"420","(Nice Dream)","Nice dream",16,"4QbQ55kHcRNho6XLaPctT1"
"421","(Nice Dream)","Nice dream",17,"4QbQ55kHcRNho6XLaPctT1"
"422","(Nice Dream)","Nice dream",18,"4QbQ55kHcRNho6XLaPctT1"
"423","(Nice Dream)","(If you think that you're strong enough)",19,"4QbQ55kHcRNho6XLaPctT1"
"424","(Nice Dream)","Nice dream",20,"4QbQ55kHcRNho6XLaPctT1"
"425","(Nice Dream)","(If you think you belong enough)",21,"4QbQ55kHcRNho6XLaPctT1"
"426","(Nice Dream)","Nice dream",22,"4QbQ55kHcRNho6XLaPctT1"
"427","(Nice Dream)","(If you think that you're strong enough)",23,"4QbQ55kHcRNho6XLaPctT1"
"428","(Nice Dream)","Nice dream",24,"4QbQ55kHcRNho6XLaPctT1"
"429","(Nice Dream)","(If you think you belong enough)",25,"4QbQ55kHcRNho6XLaPctT1"
"430","(Nice Dream)","Nice dream",26,"4QbQ55kHcRNho6XLaPctT1"
"431","(Nice Dream)","Nice dream",27,"4QbQ55kHcRNho6XLaPctT1"
"432","(Nice Dream)","Nice dream",28,"4QbQ55kHcRNho6XLaPctT1"
"433","(Nice Dream)","Nice dream",29,"4QbQ55kHcRNho6XLaPctT1"
"434","Just","Can't get the stink off",1,"4SE81CrzH0qPA8KHqM9Syz"
"435","Just","He's been hanging 'round for days",2,"4SE81CrzH0qPA8KHqM9Syz"
"436","Just","Comes like a comet",3,"4SE81CrzH0qPA8KHqM9Syz"
"437","Just","Suckered you but not your friends",4,"4SE81CrzH0qPA8KHqM9Syz"
"438","Just","One day he'll get to you",5,"4SE81CrzH0qPA8KHqM9Syz"
"439","Just","And teach you how to be a holy cow",6,"4SE81CrzH0qPA8KHqM9Syz"
"440","Just","You do it to yourself, you do",7,"4SE81CrzH0qPA8KHqM9Syz"
"441","Just","And that's what really hurts",8,"4SE81CrzH0qPA8KHqM9Syz"
"442","Just","Is that you do it to yourself, just you",9,"4SE81CrzH0qPA8KHqM9Syz"
"443","Just","You and no one else",10,"4SE81CrzH0qPA8KHqM9Syz"
"444","Just","You do it to yourself",11,"4SE81CrzH0qPA8KHqM9Syz"
"445","Just","You do it to yourself",12,"4SE81CrzH0qPA8KHqM9Syz"
"446","Just","Don't get my sympathy",13,"4SE81CrzH0qPA8KHqM9Syz"
"447","Just","Hanging out the 15th floor",14,"4SE81CrzH0qPA8KHqM9Syz"
"448","Just","You've changed the locks three times",15,"4SE81CrzH0qPA8KHqM9Syz"
"449","Just","He still comes reeling through the door",16,"4SE81CrzH0qPA8KHqM9Syz"
"450","Just","One day I'll get to you",17,"4SE81CrzH0qPA8KHqM9Syz"
"451","Just","And teach you how to get to purest hell",18,"4SE81CrzH0qPA8KHqM9Syz"
"452","Just","You do it to yourself, you do",19,"4SE81CrzH0qPA8KHqM9Syz"
"453","Just","And that's what really hurts",20,"4SE81CrzH0qPA8KHqM9Syz"
"454","Just","Is that you do it to yourself, just you",21,"4SE81CrzH0qPA8KHqM9Syz"
"455","Just","You and no one else",22,"4SE81CrzH0qPA8KHqM9Syz"
"456","Just","You do it to yourself",23,"4SE81CrzH0qPA8KHqM9Syz"
"457","Just","You do it to yourself",24,"4SE81CrzH0qPA8KHqM9Syz"
"458","Just","You do it to yourself, you do",25,"4SE81CrzH0qPA8KHqM9Syz"
"459","Just","And that's what really hurts",26,"4SE81CrzH0qPA8KHqM9Syz"
"460","Just","Is that you do it to yourself, just you",27,"4SE81CrzH0qPA8KHqM9Syz"
"461","Just","You and no one else",28,"4SE81CrzH0qPA8KHqM9Syz"
"462","Just","You do it to yourself",29,"4SE81CrzH0qPA8KHqM9Syz"
"463","Just","You do it to yourself",30,"4SE81CrzH0qPA8KHqM9Syz"
"464","Just","You do it to yourself",31,"4SE81CrzH0qPA8KHqM9Syz"
"465","Just","You do it to yourself",32,"4SE81CrzH0qPA8KHqM9Syz"
"466","Just","You do it to yourself",33,"4SE81CrzH0qPA8KHqM9Syz"
"467","Just","You do it to yourself",34,"4SE81CrzH0qPA8KHqM9Syz"
"468","My Iron Lung","Faith, you're driving me away",1,"4dPKQxaraW6CG1rTBzV6DW"
"469","My Iron Lung","You do it everyday",2,"4dPKQxaraW6CG1rTBzV6DW"
"470","My Iron Lung","You don't mean it, but it hurts like hell",3,"4dPKQxaraW6CG1rTBzV6DW"
"471","My Iron Lung","My brain says I'm receiving pain",4,"4dPKQxaraW6CG1rTBzV6DW"
"472","My Iron Lung","A lack of oxygen",5,"4dPKQxaraW6CG1rTBzV6DW"
"473","My Iron Lung","From my life support, my iron lung",6,"4dPKQxaraW6CG1rTBzV6DW"
"474","My Iron Lung","We're too young to fall asleep",7,"4dPKQxaraW6CG1rTBzV6DW"
"475","My Iron Lung","Too cynical to speak",8,"4dPKQxaraW6CG1rTBzV6DW"
"476","My Iron Lung","We are losing it, can't you tell?",9,"4dPKQxaraW6CG1rTBzV6DW"
"477","My Iron Lung","We scratch our eternal itch",10,"4dPKQxaraW6CG1rTBzV6DW"
"478","My Iron Lung","A twentieth century bitch",11,"4dPKQxaraW6CG1rTBzV6DW"
"479","My Iron Lung","And we are grateful for our iron lung",12,"4dPKQxaraW6CG1rTBzV6DW"
"480","My Iron Lung","The headshrinkers",13,"4dPKQxaraW6CG1rTBzV6DW"
"481","My Iron Lung","They want everything",14,"4dPKQxaraW6CG1rTBzV6DW"
"482","My Iron Lung","My uncle Bill",15,"4dPKQxaraW6CG1rTBzV6DW"
"483","My Iron Lung","My Belisha beacon",16,"4dPKQxaraW6CG1rTBzV6DW"
"484","My Iron Lung","The headshrinkers",17,"4dPKQxaraW6CG1rTBzV6DW"
"485","My Iron Lung","They want everything",18,"4dPKQxaraW6CG1rTBzV6DW"
"486","My Iron Lung","My uncle Bill",19,"4dPKQxaraW6CG1rTBzV6DW"
"487","My Iron Lung","My Belisha beacon",20,"4dPKQxaraW6CG1rTBzV6DW"
"488","My Iron Lung","Suck, suck your teenage thumb",21,"4dPKQxaraW6CG1rTBzV6DW"
"489","My Iron Lung","Toilet trained and dumb",22,"4dPKQxaraW6CG1rTBzV6DW"
"490","My Iron Lung","When the power runs out, we'll just hum",23,"4dPKQxaraW6CG1rTBzV6DW"
"491","My Iron Lung","This, this is our new song",24,"4dPKQxaraW6CG1rTBzV6DW"
"492","My Iron Lung","Just like the last one",25,"4dPKQxaraW6CG1rTBzV6DW"
"493","My Iron Lung","A total waste of time, my iron lung",26,"4dPKQxaraW6CG1rTBzV6DW"
"494","My Iron Lung","The headshrinkers",27,"4dPKQxaraW6CG1rTBzV6DW"
"495","My Iron Lung","They want everything",28,"4dPKQxaraW6CG1rTBzV6DW"
"496","My Iron Lung","My uncle Bill",29,"4dPKQxaraW6CG1rTBzV6DW"
"497","My Iron Lung","My Belisha beacon",30,"4dPKQxaraW6CG1rTBzV6DW"
"498","My Iron Lung","The headshrinkers",31,"4dPKQxaraW6CG1rTBzV6DW"
"499","My Iron Lung","They want everything",32,"4dPKQxaraW6CG1rTBzV6DW"
"500","My Iron Lung","My uncle Bill",33,"4dPKQxaraW6CG1rTBzV6DW"
"501","My Iron Lung","My Belisha beacon",34,"4dPKQxaraW6CG1rTBzV6DW"
"502","My Iron Lung","And if you're frightened",35,"4dPKQxaraW6CG1rTBzV6DW"
"503","My Iron Lung","You can be frightened",36,"4dPKQxaraW6CG1rTBzV6DW"
"504","My Iron Lung","You can be, it's OK",37,"4dPKQxaraW6CG1rTBzV6DW"
"505","My Iron Lung","And if you're frightened",38,"4dPKQxaraW6CG1rTBzV6DW"
"506","My Iron Lung","You can be frightened",39,"4dPKQxaraW6CG1rTBzV6DW"
"507","My Iron Lung","You can be, it's OK",40,"4dPKQxaraW6CG1rTBzV6DW"
"508","My Iron Lung","The headshrinkers",41,"4dPKQxaraW6CG1rTBzV6DW"
"509","My Iron Lung","They want everything",42,"4dPKQxaraW6CG1rTBzV6DW"
"510","My Iron Lung","My uncle Bill",43,"4dPKQxaraW6CG1rTBzV6DW"
"511","My Iron Lung","My Belisha beacon",44,"4dPKQxaraW6CG1rTBzV6DW"
"512","My Iron Lung","The headshrinkers",45,"4dPKQxaraW6CG1rTBzV6DW"
"513","My Iron Lung","They want everything",46,"4dPKQxaraW6CG1rTBzV6DW"
"514","My Iron Lung","My uncle Bill",47,"4dPKQxaraW6CG1rTBzV6DW"
"515","My Iron Lung","My Belisha beacon",48,"4dPKQxaraW6CG1rTBzV6DW"
"516","Bullet Proof ... I Wish I Was","Limb by limb and tooth by tooth",1,"7wB2VenWR6rchtLwawreIg"
"517","Bullet Proof ... I Wish I Was","Stirring up inside of me",2,"7wB2VenWR6rchtLwawreIg"
"518","Bullet Proof ... I Wish I Was","Every day, every hour",3,"7wB2VenWR6rchtLwawreIg"
"519","Bullet Proof ... I Wish I Was","Wish that I",4,"7wB2VenWR6rchtLwawreIg"
"520","Bullet Proof ... I Wish I Was","Was bulletproof",5,"7wB2VenWR6rchtLwawreIg"
"521","Bullet Proof ... I Wish I Was","Wax me, mould me",6,"7wB2VenWR6rchtLwawreIg"
"522","Bullet Proof ... I Wish I Was","Heat the pins and stab them in",7,"7wB2VenWR6rchtLwawreIg"
"523","Bullet Proof ... I Wish I Was","You have turned me into this",8,"7wB2VenWR6rchtLwawreIg"
"524","Bullet Proof ... I Wish I Was","Just wish that it",9,"7wB2VenWR6rchtLwawreIg"
"525","Bullet Proof ... I Wish I Was","Was bulletproof",10,"7wB2VenWR6rchtLwawreIg"
"526","Bullet Proof ... I Wish I Was","Was bulletproof",11,"7wB2VenWR6rchtLwawreIg"
"527","Bullet Proof ... I Wish I Was","So, pay me money and take a shot",12,"7wB2VenWR6rchtLwawreIg"
"528","Bullet Proof ... I Wish I Was","Lead, fill the hole in me",13,"7wB2VenWR6rchtLwawreIg"
"529","Bullet Proof ... I Wish I Was","I could burst a million bubbles",14,"7wB2VenWR6rchtLwawreIg"
"530","Bullet Proof ... I Wish I Was","All surrogate",15,"7wB2VenWR6rchtLwawreIg"
"531","Bullet Proof ... I Wish I Was","And bulletproof",16,"7wB2VenWR6rchtLwawreIg"
"532","Bullet Proof ... I Wish I Was","And bulletproof",17,"7wB2VenWR6rchtLwawreIg"
"533","Bullet Proof ... I Wish I Was","And bulletproof",18,"7wB2VenWR6rchtLwawreIg"
"534","Bullet Proof ... I Wish I Was","Bulletproof",19,"7wB2VenWR6rchtLwawreIg"
"535","Black Star","I get home from work",1,"6JzzI3YxHCcjZ7MCQS2YS1"
"536","Black Star","And you're still standing in your dressing gown",2,"6JzzI3YxHCcjZ7MCQS2YS1"
"537","Black Star","Well, what am I to do?",3,"6JzzI3YxHCcjZ7MCQS2YS1"
"538","Black Star","I know all the things around your head",4,"6JzzI3YxHCcjZ7MCQS2YS1"
"539","Black Star","And what they do to you",5,"6JzzI3YxHCcjZ7MCQS2YS1"
"540","Black Star","What are we coming to?",6,"6JzzI3YxHCcjZ7MCQS2YS1"
"541","Black Star","What are we gonna do?",7,"6JzzI3YxHCcjZ7MCQS2YS1"
"542","Black Star","Blame it on the black star",8,"6JzzI3YxHCcjZ7MCQS2YS1"
"543","Black Star","Blame it on the falling sky",9,"6JzzI3YxHCcjZ7MCQS2YS1"
"544","Black Star","Blame it on the satellite",10,"6JzzI3YxHCcjZ7MCQS2YS1"
"545","Black Star","That beams me home",11,"6JzzI3YxHCcjZ7MCQS2YS1"
"546","Black Star","The troubled words of a troubled mind",12,"6JzzI3YxHCcjZ7MCQS2YS1"
"547","Black Star","I try to understand what is eating you",13,"6JzzI3YxHCcjZ7MCQS2YS1"
"548","Black Star","I try to stay awake, but it's 58 hours",14,"6JzzI3YxHCcjZ7MCQS2YS1"
"549","Black Star","Since that I last slept with you",15,"6JzzI3YxHCcjZ7MCQS2YS1"
"550","Black Star","What are we coming to?",16,"6JzzI3YxHCcjZ7MCQS2YS1"
"551","Black Star","I just don't know anymore",17,"6JzzI3YxHCcjZ7MCQS2YS1"
"552","Black Star","Blame it on the black star",18,"6JzzI3YxHCcjZ7MCQS2YS1"
"553","Black Star","Blame it on the falling sky",19,"6JzzI3YxHCcjZ7MCQS2YS1"
"554","Black Star","Blame it on the satellite",20,"6JzzI3YxHCcjZ7MCQS2YS1"
"555","Black Star","That beams me home",21,"6JzzI3YxHCcjZ7MCQS2YS1"
"556","Black Star","I get on the train and I just stand about",22,"6JzzI3YxHCcjZ7MCQS2YS1"
"557","Black Star","Now that I don't think of you",23,"6JzzI3YxHCcjZ7MCQS2YS1"
"558","Black Star","I keep falling over, I keep passing out",24,"6JzzI3YxHCcjZ7MCQS2YS1"
"559","Black Star","When I see a face like you",25,"6JzzI3YxHCcjZ7MCQS2YS1"
"560","Black Star","What am I coming to?",26,"6JzzI3YxHCcjZ7MCQS2YS1"
"561","Black Star","I'm gonna melt down",27,"6JzzI3YxHCcjZ7MCQS2YS1"
"562","Black Star","Blame it on the black star",28,"6JzzI3YxHCcjZ7MCQS2YS1"
"563","Black Star","Blame it on the falling sky",29,"6JzzI3YxHCcjZ7MCQS2YS1"
"564","Black Star","Blame it on the satellite",30,"6JzzI3YxHCcjZ7MCQS2YS1"
"565","Black Star","That beams me home",31,"6JzzI3YxHCcjZ7MCQS2YS1"
"566","Black Star","Ah, this is killing me",32,"6JzzI3YxHCcjZ7MCQS2YS1"
"567","Black Star","Ah, this is killing me",33,"6JzzI3YxHCcjZ7MCQS2YS1"
"568","Sulk","You bite through the big wall",1,"4HtPAkZnSyGtNvBnfDc2nw"
"569","Sulk","The big wall bites back",2,"4HtPAkZnSyGtNvBnfDc2nw"
"570","Sulk","You sit there and sulk",3,"4HtPAkZnSyGtNvBnfDc2nw"
"571","Sulk","You sit there and bawl",4,"4HtPAkZnSyGtNvBnfDc2nw"
"572","Sulk","You look so pretty",5,"4HtPAkZnSyGtNvBnfDc2nw"
"573","Sulk","When you're on your knees",6,"4HtPAkZnSyGtNvBnfDc2nw"
"574","Sulk","Disinfected",7,"4HtPAkZnSyGtNvBnfDc2nw"
"575","Sulk","And eager to please",8,"4HtPAkZnSyGtNvBnfDc2nw"
"576","Sulk","Sometimes you sulk",9,"4HtPAkZnSyGtNvBnfDc2nw"
"577","Sulk","Sometimes you burn",10,"4HtPAkZnSyGtNvBnfDc2nw"
"578","Sulk","God rest your soul",11,"4HtPAkZnSyGtNvBnfDc2nw"
"579","Sulk","When the loving comes but we're already gone",12,"4HtPAkZnSyGtNvBnfDc2nw"
"580","Sulk","Just like your dad, you'll never change",13,"4HtPAkZnSyGtNvBnfDc2nw"
"581","Sulk","Each time it comes",14,"4HtPAkZnSyGtNvBnfDc2nw"
"582","Sulk","It eats me alive",15,"4HtPAkZnSyGtNvBnfDc2nw"
"583","Sulk","I try to behave",16,"4HtPAkZnSyGtNvBnfDc2nw"
"584","Sulk","But it eats me alive",17,"4HtPAkZnSyGtNvBnfDc2nw"
"585","Sulk","So I declare a holiday",18,"4HtPAkZnSyGtNvBnfDc2nw"
"586","Sulk","Fall asleep, drift away",19,"4HtPAkZnSyGtNvBnfDc2nw"
"587","Sulk","Sometimes you sulk",20,"4HtPAkZnSyGtNvBnfDc2nw"
"588","Sulk","Sometimes you burn",21,"4HtPAkZnSyGtNvBnfDc2nw"
"589","Sulk","God rest your soul",22,"4HtPAkZnSyGtNvBnfDc2nw"
"590","Sulk","When the loving comes but we're already gone",23,"4HtPAkZnSyGtNvBnfDc2nw"
"591","Sulk","Just like your dad, you'll never change",24,"4HtPAkZnSyGtNvBnfDc2nw"
"592","Sulk","Sometimes you sulk",25,"4HtPAkZnSyGtNvBnfDc2nw"
"593","Sulk","Sometimes you burn",26,"4HtPAkZnSyGtNvBnfDc2nw"
