"album_uri","album_name","album_img","album_release_date","album_release_year","album_popularity","track_name","track_uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","key_mode","track_popularity","artist_name"
"46","42LvsxgKnHYVu7PQRXmURw","Covers","https://i.scdn.co/image/c2cd6b22de40401c4bb98dff666c91b7687319ef","2003-03-24",2003-03-24,54,"Daddy Cool","7dFLTNb0VrLtyOfRbawHSa",0.59,0.831,"F",-6.398,"minor",0.0333,1.43e-06,0.771,0.15,0.882,125.021,201707,4,"F minor",44,"Placebo"
"47","42LvsxgKnHYVu7PQRXmURw","Covers","https://i.scdn.co/image/c2cd6b22de40401c4bb98dff666c91b7687319ef","2003-03-24",2003-03-24,54,"Jackie","3yEGgWyCYJGtmDCfTFFz75",0.386,0.44,"A",-8.756,"minor",0.046,0.481,0,0.403,0.103,125.709,168147,4,"A minor",32,"Placebo"
"48","4fUDor6o5gw0b18iYKEaRq","Sleeping With Ghosts","https://i.scdn.co/image/2156fd0a65dbec497dc4f4084531a4bdf4680f9a","2003-03-24",2003-03-24,59,"Bulletproof Cupid","4HhCCU6MT7GJ4tFOVHrfmv",0.33,0.725,"D#",-6.946,"major",0.0431,5.95e-06,0.697,0.0743,0.427,103.933,142533,4,"D# major",40,"Placebo"
"49","4fUDor6o5gw0b18iYKEaRq","Sleeping With Ghosts","https://i.scdn.co/image/2156fd0a65dbec497dc4f4084531a4bdf4680f9a","2003-03-24",2003-03-24,59,"English Summer Rain","0lmXvQcZyRHKfXZxs1lbqC",0.573,0.909,"A#",-7.894,"minor",0.0516,0.00418,0.00333,0.0825,0.517,108.27,241467,4,"A# minor",46,"Placebo"
"50","4fUDor6o5gw0b18iYKEaRq","Sleeping With Ghosts","https://i.scdn.co/image/2156fd0a65dbec497dc4f4084531a4bdf4680f9a","2003-03-24",2003-03-24,59,"This Picture","5he7AYCR3MGloRnuWEMroT",0.462,0.91,"C#",-7.198,"major",0.0359,8.58e-05,0.0469,0.0863,0.616,155.69,214907,4,"C# major",57,"Placebo"
"51","4fUDor6o5gw0b18iYKEaRq","Sleeping With Ghosts","https://i.scdn.co/image/2156fd0a65dbec497dc4f4084531a4bdf4680f9a","2003-03-24",2003-03-24,59,"Sleeping With Ghosts","1bfYKGNXGk2953LF81F0gs",0.43,0.594,"A#",-10.987,"minor",0.0298,0.00687,0.365,0.369,0.328,164.557,278787,4,"A# minor",49,"Placebo"
"52","4fUDor6o5gw0b18iYKEaRq","Sleeping With Ghosts","https://i.scdn.co/image/2156fd0a65dbec497dc4f4084531a4bdf4680f9a","2003-03-24",2003-03-24,59,"The Bitter End","3WBPiogtVDBSXK7uOpxJ6m",0.328,0.904,"D#",-5.063,"minor",0.0455,4.23e-05,0.0591,0.11,0.518,186.253,190573,4,"D# minor",61,"Placebo"
"53","4fUDor6o5gw0b18iYKEaRq","Sleeping With Ghosts","https://i.scdn.co/image/2156fd0a65dbec497dc4f4084531a4bdf4680f9a","2003-03-24",2003-03-24,59,"Something Rotten","6whhbMBMMsCmbZoyHeBlXu",0.528,0.634,"G#",-9.067,"major",0.032,0.00796,0.0516,0.0746,0.154,128.665,328493,4,"G# major",37,"Placebo"
"54","4fUDor6o5gw0b18iYKEaRq","Sleeping With Ghosts","https://i.scdn.co/image/2156fd0a65dbec497dc4f4084531a4bdf4680f9a","2003-03-24",2003-03-24,59,"Plasticine","7kONS6VBW5O5YhYuDCamjX",0.307,0.861,"A",-3.311,"minor",0.0435,1.46e-06,0.408,0.0494,0.321,152.334,206720,4,"A minor",38,"Placebo"
"55","4fUDor6o5gw0b18iYKEaRq","Sleeping With Ghosts","https://i.scdn.co/image/2156fd0a65dbec497dc4f4084531a4bdf4680f9a","2003-03-24",2003-03-24,59,"Special Needs","2h0HkReHGCQPOEDZXEMcTO",0.301,0.571,"G#",-10.152,"minor",0.0332,0.00082,0.8,0.0851,0.0412,178.084,315987,4,"G# minor",62,"Placebo"
"56","4fUDor6o5gw0b18iYKEaRq","Sleeping With Ghosts","https://i.scdn.co/image/2156fd0a65dbec497dc4f4084531a4bdf4680f9a","2003-03-24",2003-03-24,59,"I'll Be Yours","5qXJD4TwvmTsAH7XVtGgWC",0.61,0.577,"D#",-14.286,"minor",0.0292,0.143,0.203,0.171,0.766,102.071,212373,4,"D# minor",38,"Placebo"
"57","4fUDor6o5gw0b18iYKEaRq","Sleeping With Ghosts","https://i.scdn.co/image/2156fd0a65dbec497dc4f4084531a4bdf4680f9a","2003-03-24",2003-03-24,59,"Second Sight","3IMn4WiiSTHg9j7LWqghrK",0.433,0.9,"C#",-6.056,"major",0.0828,0.000374,0.0398,0.0946,0.46,172.904,169947,4,"C# major",38,"Placebo"
"58","4fUDor6o5gw0b18iYKEaRq","Sleeping With Ghosts","https://i.scdn.co/image/2156fd0a65dbec497dc4f4084531a4bdf4680f9a","2003-03-24",2003-03-24,59,"Protect Me from What I Want","4YV8otivWlvvWULDfgIV8S",0.52,0.749,"E",-6.21,"minor",0.0277,1.64e-05,2.51e-05,0.0711,0.362,112.388,195680,3,"E minor",47,"Placebo"
"59","4fUDor6o5gw0b18iYKEaRq","Sleeping With Ghosts","https://i.scdn.co/image/2156fd0a65dbec497dc4f4084531a4bdf4680f9a","2003-03-24",2003-03-24,59,"Centrefolds","0k7nOS9gb0np6UIJrgo9uu",0.446,0.171,"G#",-17.219,"minor",0.0311,0.433,0.0201,0.0882,0.124,126.463,300707,4,"G# minor",39,"Placebo"
"60","7cfTTszDP3KgMjtxhE8Re7","Meds","https://i.scdn.co/image/c1cbef94202ad69c0f899746fea40f4e0cadd6a9","2006-03-13",2006-03-13,55,"Meds","5fVTi3rIiLvsEVYp0cRvaI",0.512,0.909,"E",-4.643,"minor",0.104,0.0975,2e-04,0.0943,0.283,155.139,175387,4,"E minor",55,"Placebo"
"61","7cfTTszDP3KgMjtxhE8Re7","Meds","https://i.scdn.co/image/c1cbef94202ad69c0f899746fea40f4e0cadd6a9","2006-03-13",2006-03-13,55,"Infra-Red","1L9lxHOC34URTdhGghi8pZ",0.447,0.817,"C#",-5.963,"major",0.0704,0.000297,1.23e-06,0.277,0.355,172.01,195653,4,"C# major",51,"Placebo"
"62","7cfTTszDP3KgMjtxhE8Re7","Meds","https://i.scdn.co/image/c1cbef94202ad69c0f899746fea40f4e0cadd6a9","2006-03-13",2006-03-13,55,"Drag","4yy7qdzDVe8zpGtHJxycBt",0.477,0.853,"G#",-5.155,"major",0.0995,0.00154,2.9e-06,0.202,0.403,152.002,201120,4,"G# major",43,"Placebo"
"63","7cfTTszDP3KgMjtxhE8Re7","Meds","https://i.scdn.co/image/c1cbef94202ad69c0f899746fea40f4e0cadd6a9","2006-03-13",2006-03-13,55,"Space Monkey","4LQKb1VsvDPzCZoxapSILs",0.602,0.72,"F",-5.617,"minor",0.0549,0.0257,0.00205,0.0855,0.356,131.133,231267,4,"F minor",44,"Placebo"
"64","7cfTTszDP3KgMjtxhE8Re7","Meds","https://i.scdn.co/image/c1cbef94202ad69c0f899746fea40f4e0cadd6a9","2006-03-13",2006-03-13,55,"Follow the Cops Back Home","3vMZAYx3eWhYghnbsuGI8L",0.504,0.465,"G#",-7.827,"major",0.0285,0.193,0.000332,0.105,0.234,113.844,279560,4,"G# major",47,"Placebo"
"65","7cfTTszDP3KgMjtxhE8Re7","Meds","https://i.scdn.co/image/c1cbef94202ad69c0f899746fea40f4e0cadd6a9","2006-03-13",2006-03-13,55,"Post Blue","43Mhu1qi3qI2G2544mgelo",0.596,0.9,"G#",-4.442,"major",0.0306,0.000241,0.00434,0.0458,0.822,97.136,191973,4,"G# major",48,"Placebo"
"66","7cfTTszDP3KgMjtxhE8Re7","Meds","https://i.scdn.co/image/c1cbef94202ad69c0f899746fea40f4e0cadd6a9","2006-03-13",2006-03-13,55,"Because I Want You","3BCwHknc8WQtp1iN2BSECe",0.409,0.935,"F",-4.361,"major",0.0489,7.29e-06,0.0267,0.398,0.488,151.961,202253,4,"F major",46,"Placebo"
"67","7cfTTszDP3KgMjtxhE8Re7","Meds","https://i.scdn.co/image/c1cbef94202ad69c0f899746fea40f4e0cadd6a9","2006-03-13",2006-03-13,55,"Blind","2A0KADT0FSRrwRAZSACcwc",0.564,0.788,"C",-5.87,"major",0.0603,0.00471,9.68e-05,0.108,0.648,83.149,241440,4,"C major",44,"Placebo"
"68","7cfTTszDP3KgMjtxhE8Re7","Meds","https://i.scdn.co/image/c1cbef94202ad69c0f899746fea40f4e0cadd6a9","2006-03-13",2006-03-13,55,"Pierrot the Clown","5dCsNRUxiZsPSyGf0OwKYA",0.434,0.53,"A",-9.501,"major",0.0446,0.108,0.265,0.108,0.416,169.306,262333,4,"A major",42,"Placebo"
"69","7cfTTszDP3KgMjtxhE8Re7","Meds","https://i.scdn.co/image/c1cbef94202ad69c0f899746fea40f4e0cadd6a9","2006-03-13",2006-03-13,55,"Broken Promise","2p4UgJyKiJ3ghPriYJi5Cw",0.316,0.835,"B",-7.007,"minor",0.131,0.0018,0.00235,0.0772,0.149,109.578,252813,4,"B minor",41,"Placebo"
"70","7cfTTszDP3KgMjtxhE8Re7","Meds","https://i.scdn.co/image/c1cbef94202ad69c0f899746fea40f4e0cadd6a9","2006-03-13",2006-03-13,55,"One of a Kind","2SD6KtOEm0er9dAVl6Z8N1",0.608,0.915,"A#",-5.738,"minor",0.137,0.000416,0.224,0.116,0.579,96.509,200587,4,"A# minor",41,"Placebo"
"71","7cfTTszDP3KgMjtxhE8Re7","Meds","https://i.scdn.co/image/c1cbef94202ad69c0f899746fea40f4e0cadd6a9","2006-03-13",2006-03-13,55,"In the Cold Light of Morning","5a6UlzKhmatMxiFw6gpYmw",0.471,0.456,"E",-10.395,"minor",0.0331,0.738,0.481,0.346,0.161,130.612,232707,3,"E minor",39,"Placebo"
"72","7cfTTszDP3KgMjtxhE8Re7","Meds","https://i.scdn.co/image/c1cbef94202ad69c0f899746fea40f4e0cadd6a9","2006-03-13",2006-03-13,55,"Song to Say Goodbye","2DO7ywgu9cdNqXf7Cukys9",0.436,0.887,"B",-4.748,"major",0.0799,0.00613,0.00509,0.0993,0.437,165.033,216187,4,"B major",57,"Placebo"
"73","42KzGlkkCvv9Krf857l3FI","Battle For The Sun","https://i.scdn.co/image/3763d330f8e24d2c36623dad55736ac755b71237","2009-07-20",2009-07-20,10,"Kitty Litter","7qAjbZxqPZe8gprs20K13J",0.393,0.946,"A",-3.815,"minor",0.0559,7.5e-05,4.86e-05,0.175,0.208,154.71,227733,4,"A minor",3,"Placebo"
"74","42KzGlkkCvv9Krf857l3FI","Battle For The Sun","https://i.scdn.co/image/3763d330f8e24d2c36623dad55736ac755b71237","2009-07-20",2009-07-20,10,"Ashtray Heart","2cNOVUm7TK3snaB12scL0G",0.497,0.914,"F",-4.518,"major",0.0396,7.78e-05,2.95e-06,0.104,0.27,138.195,212147,4,"F major",6,"Placebo"
"75","42KzGlkkCvv9Krf857l3FI","Battle For The Sun","https://i.scdn.co/image/3763d330f8e24d2c36623dad55736ac755b71237","2009-07-20",2009-07-20,10,"Battle For The Sun","2EnwxeYyJfGjTuLRuMvn8w",0.334,0.664,"D",-4.727,"minor",0.0404,0.000252,0.16,0.231,0.497,152.212,333000,4,"D minor",9,"Placebo"
"76","42KzGlkkCvv9Krf857l3FI","Battle For The Sun","https://i.scdn.co/image/3763d330f8e24d2c36623dad55736ac755b71237","2009-07-20",2009-07-20,10,"For What It's Worth","5P4K2TgxvRH3sAof9sgIN1",0.582,0.772,"A#",-6.032,"major",0.0337,0.000464,0.0696,0.575,0.508,142.136,167547,4,"A# major",8,"Placebo"
"77","42KzGlkkCvv9Krf857l3FI","Battle For The Sun","https://i.scdn.co/image/3763d330f8e24d2c36623dad55736ac755b71237","2009-07-20",2009-07-20,10,"Devil In The Details","4bp4hBBxNjyhIPlOC5yN8f",0.501,0.753,"C#",-5.873,"major",0.0338,6.58e-05,0.000168,0.0851,0.189,142.319,268507,4,"C# major",4,"Placebo"
"78","42KzGlkkCvv9Krf857l3FI","Battle For The Sun","https://i.scdn.co/image/3763d330f8e24d2c36623dad55736ac755b71237","2009-07-20",2009-07-20,10,"Bright Lights","3tG6eFeHT5sRNM5auakBOJ",0.465,0.721,"C",-5.428,"major",0.0399,7.46e-05,0.000265,0.0919,0.364,125.031,203787,4,"C major",4,"Placebo"
"79","42KzGlkkCvv9Krf857l3FI","Battle For The Sun","https://i.scdn.co/image/3763d330f8e24d2c36623dad55736ac755b71237","2009-07-20",2009-07-20,10,"Speak In Tongues","4GRFAgMnuAmPj1SMYFBUa2",0.645,0.691,"G#",-6.744,"major",0.0387,0.00536,0.018,0.104,0.0703,140.244,246027,4,"G# major",4,"Placebo"
"80","42KzGlkkCvv9Krf857l3FI","Battle For The Sun","https://i.scdn.co/image/3763d330f8e24d2c36623dad55736ac755b71237","2009-07-20",2009-07-20,10,"The Never-Ending Why","63ocquxfzm4cR9TZsNo7M8",0.534,0.921,"D#",-4.42,"major",0.04,1.02e-05,0.000479,0.335,0.444,137.029,203587,4,"D# major",5,"Placebo"
"81","42KzGlkkCvv9Krf857l3FI","Battle For The Sun","https://i.scdn.co/image/3763d330f8e24d2c36623dad55736ac755b71237","2009-07-20",2009-07-20,10,"Julien","7eLPV5FJI6yO0qNaf1smB4",0.592,0.683,"G#",-5.657,"minor",0.0387,2e-05,0.0526,0.128,0.249,115.163,283453,4,"G# minor",4,"Placebo"
"82","42KzGlkkCvv9Krf857l3FI","Battle For The Sun","https://i.scdn.co/image/3763d330f8e24d2c36623dad55736ac755b71237","2009-07-20",2009-07-20,10,"Happy You're Gone","14NRj33YOCnIJWvpQRR6le",0.547,0.578,"C",-6.753,"major",0.029,0.00226,0.00378,0.109,0.262,136.2,230947,4,"C major",4,"Placebo"
"83","42KzGlkkCvv9Krf857l3FI","Battle For The Sun","https://i.scdn.co/image/3763d330f8e24d2c36623dad55736ac755b71237","2009-07-20",2009-07-20,10,"Breathe Underwater","2INOQn8n3wpmBOiIKBYdPo",0.442,0.885,"D",-4.99,"major",0.0511,3.39e-06,0.345,0.0348,0.319,155.196,224027,4,"D major",4,"Placebo"
"84","42KzGlkkCvv9Krf857l3FI","Battle For The Sun","https://i.scdn.co/image/3763d330f8e24d2c36623dad55736ac755b71237","2009-07-20",2009-07-20,10,"Come Undone","2DB7wBlVZk8HLktf4pOweh",0.368,0.679,"C",-7.449,"minor",0.0419,0.000155,0.29,0.1,0.0844,168.295,276987,4,"C minor",4,"Placebo"
"85","42KzGlkkCvv9Krf857l3FI","Battle For The Sun","https://i.scdn.co/image/3763d330f8e24d2c36623dad55736ac755b71237","2009-07-20",2009-07-20,10,"Kings Of Medicine","1XXorUOsy52iCbX1nnQhIZ",0.532,0.521,"B",-6.787,"major",0.0305,0.0314,0.00818,0.137,0.204,183.794,253853,4,"B major",4,"Placebo"
"86","4tpfFZJnnK1E6Vb2Be65PH","Loud Like Love","https://i.scdn.co/image/0b6b3d076c30fad50c80e8428661d46e0860c272","2013-09-16",2013-09-16,51,"Loud Like Love","228FORFk03R2yjycF2VsLi",0.394,0.948,"G#",-4.677,"major",0.0595,0.000286,7.84e-06,0.0867,0.357,153.019,291404,4,"G# major",51,"Placebo"
"87","4tpfFZJnnK1E6Vb2Be65PH","Loud Like Love","https://i.scdn.co/image/0b6b3d076c30fad50c80e8428661d46e0860c272","2013-09-16",2013-09-16,51,"Scene of the Crime","4uUoBDl1kbvhH10thu2X4a",0.648,0.916,"A",-5.166,"minor",0.0577,0.0136,0,0.26,0.167,133.048,207831,4,"A minor",40,"Placebo"
"88","4tpfFZJnnK1E6Vb2Be65PH","Loud Like Love","https://i.scdn.co/image/0b6b3d076c30fad50c80e8428661d46e0860c272","2013-09-16",2013-09-16,51,"Too Many Friends","2FUU4b3HmSQA3i7qpt86Ut",0.614,0.805,"G",-5.206,"minor",0.0343,0.00326,0,0.315,0.306,110.048,214738,4,"G minor",42,"Placebo"
"89","4tpfFZJnnK1E6Vb2Be65PH","Loud Like Love","https://i.scdn.co/image/0b6b3d076c30fad50c80e8428661d46e0860c272","2013-09-16",2013-09-16,51,"Hold on to Me","15ZhWVL9ojxAahH4z0MmTy",0.445,0.615,"A#",-9.306,"minor",0.0328,0.0123,0.00031,0.175,0.354,91.947,294604,4,"A# minor",45,"Placebo"
"90","4tpfFZJnnK1E6Vb2Be65PH","Loud Like Love","https://i.scdn.co/image/0b6b3d076c30fad50c80e8428661d46e0860c272","2013-09-16",2013-09-16,51,"Rob the Bank","55n12aELff8fkSzJjkzulo",0.584,0.917,"B",-4.528,"minor",0.107,7.86e-05,0,0.0596,0.456,138.931,218004,4,"B minor",38,"Placebo"
"91","4tpfFZJnnK1E6Vb2Be65PH","Loud Like Love","https://i.scdn.co/image/0b6b3d076c30fad50c80e8428661d46e0860c272","2013-09-16",2013-09-16,51,"A Million Little Pieces","48M9LgJ7wbxEfd1wHTeAi0",0.522,0.864,"C#",-6.542,"major",0.0322,0.0123,0.0502,0.291,0.697,174.001,281804,4,"C# major",49,"Placebo"
"92","4tpfFZJnnK1E6Vb2Be65PH","Loud Like Love","https://i.scdn.co/image/0b6b3d076c30fad50c80e8428661d46e0860c272","2013-09-16",2013-09-16,51,"Exit Wounds","0cSoWhR3equxJgcNErDGmj",0.519,0.595,"A#",-6.525,"minor",0.0395,0.00567,0.00233,0.108,0.643,201.968,348178,4,"A# minor",45,"Placebo"
"93","4tpfFZJnnK1E6Vb2Be65PH","Loud Like Love","https://i.scdn.co/image/0b6b3d076c30fad50c80e8428661d46e0860c272","2013-09-16",2013-09-16,51,"Purify","7rU9euTCiPAlBAw7afBGrk",0.519,0.951,"A#",-4.147,"major",0.145,0.000343,1.48e-05,0.313,0.481,143.043,225991,4,"A# major",38,"Placebo"
"94","4tpfFZJnnK1E6Vb2Be65PH","Loud Like Love","https://i.scdn.co/image/0b6b3d076c30fad50c80e8428661d46e0860c272","2013-09-16",2013-09-16,51,"Begin the End","0G5s0pzffsZieEp02cNcsw",0.358,0.961,"G#",-6.288,"minor",0.0817,0.02,0.000141,0.0998,0.435,114.161,360818,4,"G# minor",45,"Placebo"
"95","4tpfFZJnnK1E6Vb2Be65PH","Loud Like Love","https://i.scdn.co/image/0b6b3d076c30fad50c80e8428661d46e0860c272","2013-09-16",2013-09-16,51,"Bosco","2s8aJrwvNYBzgOVgj7FxHn",0.371,0.485,"F#",-7.909,"major",0.0283,0.218,0.000256,0.0925,0.149,176.093,402738,4,"F# major",47,"Placebo"
"96","77GJCvpNxqPDSlmWZU9OSf","MTV Unplugged (Live)","https://i.scdn.co/image/ab609a00d6fac74a11ee1b1a318b50193b4dd167","2015-11-27",2015-11-27,50,"Jackie - MTV Unplugged","6GnP2IpftxnGtGAafBDShA",0.55,0.522,"C#",-12.181,"major",0.405,0.436,0,0.971,0.516,117.592,175400,4,"C# major",43,"Placebo"
"97","77GJCvpNxqPDSlmWZU9OSf","MTV Unplugged (Live)","https://i.scdn.co/image/ab609a00d6fac74a11ee1b1a318b50193b4dd167","2015-11-27",2015-11-27,50,"For What It's Worth - MTV Unplugged","0oeWhmIHlww7qOGf2wRpDy",0.59,0.865,"F",-6.487,"minor",0.121,0.0608,0,0.934,0.629,138.901,189707,4,"F minor",40,"Placebo"
"98","77GJCvpNxqPDSlmWZU9OSf","MTV Unplugged (Live)","https://i.scdn.co/image/ab609a00d6fac74a11ee1b1a318b50193b4dd167","2015-11-27",2015-11-27,50,"36 Degrees - MTV Unplugged","7DwiMRCZvn13bSi6Xb1Wqk",0.484,0.733,"A#",-7.409,"major",0.106,0.0341,0,0.742,0.289,139.033,258667,4,"A# major",40,"Placebo"
"99","77GJCvpNxqPDSlmWZU9OSf","MTV Unplugged (Live)","https://i.scdn.co/image/ab609a00d6fac74a11ee1b1a318b50193b4dd167","2015-11-27",2015-11-27,50,"Because I Want You - MTV Unplugged","6XZUxqoN7SUWoxEFnvOCJP",0.539,0.657,"D#",-6.949,"major",0.121,0.0187,0,0.823,0.507,133.825,274013,4,"D# major",40,"Placebo"
"100","77GJCvpNxqPDSlmWZU9OSf","MTV Unplugged (Live)","https://i.scdn.co/image/ab609a00d6fac74a11ee1b1a318b50193b4dd167","2015-11-27",2015-11-27,50,"Every You Every Me - MTV Unplugged","6UUBMZVnBaVT7sge3BgNF5",0.39,0.767,"A#",-10.766,"major",0.533,0.433,0,0.905,0.531,82.531,290880,4,"A# major",52,"Placebo"
"101","77GJCvpNxqPDSlmWZU9OSf","MTV Unplugged (Live)","https://i.scdn.co/image/ab609a00d6fac74a11ee1b1a318b50193b4dd167","2015-11-27",2015-11-27,50,"Song To Say Goodbye - MTV Unplugged","48pvzSwkuFN72b2rrBBxHz",0.579,0.904,"G#",-6.917,"minor",0.0652,0.198,0,0.845,0.522,93.996,210227,4,"G# minor",40,"Placebo"
"102","77GJCvpNxqPDSlmWZU9OSf","MTV Unplugged (Live)","https://i.scdn.co/image/ab609a00d6fac74a11ee1b1a318b50193b4dd167","2015-11-27",2015-11-27,50,"Meds - MTV Unplugged","3GYwgwP07fxGloGubR22Bl",0.249,0.442,"F",-10.942,"minor",0.0463,0.443,9.36e-05,0.688,0.167,203.622,295120,4,"F minor",41,"Placebo"
"103","77GJCvpNxqPDSlmWZU9OSf","MTV Unplugged (Live)","https://i.scdn.co/image/ab609a00d6fac74a11ee1b1a318b50193b4dd167","2015-11-27",2015-11-27,50,"Protect Me From What I Want - MTV Unplugged","2kle8rF7V8ctx8fTPXlMJf",0.395,0.893,"E",-8.158,"minor",0.322,0.191,3.36e-05,0.829,0.662,104.846,258187,3,"E minor",39,"Placebo"
"104","77GJCvpNxqPDSlmWZU9OSf","MTV Unplugged (Live)","https://i.scdn.co/image/ab609a00d6fac74a11ee1b1a318b50193b4dd167","2015-11-27",2015-11-27,50,"Loud Like Love - MTV Unplugged","7o9qKmOJdCCB5C2kRoTArV",0.446,0.258,"A",-9.708,"major",0.0363,0.766,0,0.742,0.25,122.231,294253,4,"A major",38,"Placebo"
"105","77GJCvpNxqPDSlmWZU9OSf","MTV Unplugged (Live)","https://i.scdn.co/image/ab609a00d6fac74a11ee1b1a318b50193b4dd167","2015-11-27",2015-11-27,50,"Too Many Friends - MTV Unplugged","0cBwGeEvS7iZ7hLSkaCPIU",0.488,0.825,"A#",-8.863,"major",0.463,0.236,0,0.718,0.362,110.968,345480,4,"A# major",38,"Placebo"
"106","77GJCvpNxqPDSlmWZU9OSf","MTV Unplugged (Live)","https://i.scdn.co/image/ab609a00d6fac74a11ee1b1a318b50193b4dd167","2015-11-27",2015-11-27,50,"Post Blue - MTV Unplugged","1hTAQkyXCuV42Dpkwyveai",0.647,0.912,"G#",-7.149,"major",0.0625,0.125,2.76e-05,0.648,0.539,100.855,213760,4,"G# major",37,"Placebo"
"107","77GJCvpNxqPDSlmWZU9OSf","MTV Unplugged (Live)","https://i.scdn.co/image/ab609a00d6fac74a11ee1b1a318b50193b4dd167","2015-11-27",2015-11-27,50,"Slave To The Wage - MTV Unplugged","4nYvedaMcgd5i4Kszqb8lP",0.186,0.208,"A#",-10.8,"major",0.0361,0.178,0,0.715,0.0755,176.408,240787,3,"A# major",36,"Placebo"
"108","77GJCvpNxqPDSlmWZU9OSf","MTV Unplugged (Live)","https://i.scdn.co/image/ab609a00d6fac74a11ee1b1a318b50193b4dd167","2015-11-27",2015-11-27,50,"Without You I'm Nothing - MTV Unplugged","44rX1HTOtHTlXsTYFPTszQ",0.331,0.569,"A#",-8.366,"minor",0.0455,0.00529,0,0.712,0.194,132.382,279947,4,"A# minor",37,"Placebo"
"109","77GJCvpNxqPDSlmWZU9OSf","MTV Unplugged (Live)","https://i.scdn.co/image/ab609a00d6fac74a11ee1b1a318b50193b4dd167","2015-11-27",2015-11-27,50,"Hold On To Me - MTV Unplugged","0etw3rzBSEjfKSS96qPTfy",0.345,0.479,"A",-10.717,"minor",0.0442,0.741,0,0.704,0.365,182.862,232707,4,"A minor",36,"Placebo"
"110","77GJCvpNxqPDSlmWZU9OSf","MTV Unplugged (Live)","https://i.scdn.co/image/ab609a00d6fac74a11ee1b1a318b50193b4dd167","2015-11-27",2015-11-27,50,"Bosco - MTV Unplugged","1YyEmTGeMw2tqpjlwGO4pC",0.322,0.461,"F#",-10.819,"major",0.0786,0.229,0,0.91,0.202,183.765,424453,4,"F# major",38,"Placebo"
"111","77GJCvpNxqPDSlmWZU9OSf","MTV Unplugged (Live)","https://i.scdn.co/image/ab609a00d6fac74a11ee1b1a318b50193b4dd167","2015-11-27",2015-11-27,50,"Where Is My Mind? - MTV Unplugged","6FsKPHEhTq2461SyKI9lFj",0.573,0.803,"D",-8.034,"major",0.0736,0.0958,0.000471,0.701,0.306,91.438,235307,4,"D major",41,"Placebo"
"112","77GJCvpNxqPDSlmWZU9OSf","MTV Unplugged (Live)","https://i.scdn.co/image/ab609a00d6fac74a11ee1b1a318b50193b4dd167","2015-11-27",2015-11-27,50,"The Bitter End - MTV Unplugged","7c3fhaZS1tCO0aD9ULHbsN",0.335,0.946,"B",-7.167,"major",0.443,0.0493,0.000682,0.684,0.357,178.389,289760,4,"B major",39,"Placebo"
"1","3YfIjaJEWqiSbKPguS9Bxd","I Should Coco","https://i.scdn.co/image/643d4a356e843b4f9902ff31e19ad3053ae2fdc8","1995-05-15",1995-05-15,61,"I'd Like To Know","66KKHqWcjAgQi2iGFwBiTZ",0.179,0.946,"D",-6.181,"major",0.114,3.5e-05,0.764,0.38,0.229,165.835,242493,4,"D major",34,"Supergrass"
"2","3YfIjaJEWqiSbKPguS9Bxd","I Should Coco","https://i.scdn.co/image/643d4a356e843b4f9902ff31e19ad3053ae2fdc8","1995-05-15",1995-05-15,61,"Caught By the Fuzz","0iAcyO7WLhnC7WOTOpjGv1",0.322,0.952,"A",-6.925,"major",0.205,0.000202,0.219,0.0671,0.257,161.79,136773,4,"A major",45,"Supergrass"
"3","3YfIjaJEWqiSbKPguS9Bxd","I Should Coco","https://i.scdn.co/image/643d4a356e843b4f9902ff31e19ad3053ae2fdc8","1995-05-15",1995-05-15,61,"Mansize Rooster","5afa3W4rCWxEWeXW3hWMRe",0.286,0.844,"C",-6.41,"major",0.0462,5.29e-05,0.00205,0.0596,0.684,163.738,154627,4,"C major",35,"Supergrass"
"4","3YfIjaJEWqiSbKPguS9Bxd","I Should Coco","https://i.scdn.co/image/643d4a356e843b4f9902ff31e19ad3053ae2fdc8","1995-05-15",1995-05-15,61,"Alright","5xC8uOesnn0udeXAYlAnoY",0.467,0.958,"E",-4.808,"minor",0.0775,0.000479,0.199,0.299,0.701,145.92,180880,4,"E minor",72,"Supergrass"
"5","3YfIjaJEWqiSbKPguS9Bxd","I Should Coco","https://i.scdn.co/image/643d4a356e843b4f9902ff31e19ad3053ae2fdc8","1995-05-15",1995-05-15,61,"Lose It","3zUS56FvsxCIyXdnlJ3896",0.167,0.935,"E",-5.379,"minor",0.0924,6.48e-05,0.751,0.0916,0.271,150.816,157707,4,"E minor",30,"Supergrass"
"6","3YfIjaJEWqiSbKPguS9Bxd","I Should Coco","https://i.scdn.co/image/643d4a356e843b4f9902ff31e19ad3053ae2fdc8","1995-05-15",1995-05-15,61,"Lenny","28Zeh6S7YqHabnKurm39IE",0.439,0.727,"A",-7.672,"major",0.0712,8.11e-05,0.482,0.0897,0.547,159.654,162733,4,"A major",30,"Supergrass"
"7","3YfIjaJEWqiSbKPguS9Bxd","I Should Coco","https://i.scdn.co/image/643d4a356e843b4f9902ff31e19ad3053ae2fdc8","1995-05-15",1995-05-15,61,"Strange Ones","0vPepcVQ3aYlkhTtfCBg89",0.2,0.932,"A",-8.314,"minor",0.16,8.56e-05,0.0731,0.187,0.158,155.455,259760,4,"A minor",30,"Supergrass"
